Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2009,La Liga,Deportivo La Coruna,Juan Dom’nguez,19,M(C) ,184,72,8(5),13,8,5,747,-,-,2,-,0.5,82.6,0.2,-,6.5
2009,La Liga,Deportivo La Coruna,Pablo çlvarez23693,29,AM(CR) ,174,67,17(11),28,17,11,1491,2,-,3,1,0.9,75.5,0.4,-,6.49
2009,La Liga,Deportivo La Coruna,Adri‡n14089,21,AM(CLR)^FW ,180,71,25(9),34,25,9,2110,4,2,2,-,0.8,78.7,0.6,-,6.47
2009,La Liga,Deportivo La Coruna,Mista,30,FW ,185,74,5(8),13,5,8,494,1,1,3,-,1.1,69.4,0.3,-,6.43
2009,La Liga,Deportivo La Coruna,Diego Seoane,21,D(L) ,180,75,1,1,1,0,90,-,-,-,-,-,57.6,-,-,6.42
2009,La Liga,Deportivo La Coruna,Z_ Castro,26,D(C) ,183,76,8(2),10,8,2,706,-,-,1,-,0.1,77.5,0.6,-,6.4
2009,La Liga,Deportivo La Coruna,Adri‡n L—pez,22,D(C) ,183,88,3,3,3,0,226,-,-,-,-,0.3,70.5,0.3,-,6.4
2009,La Liga,Deportivo La Coruna,Lassad,24,AM(C)^FW ,188,78,10(9),19,10,9,797,2,-,1,-,1.3,76.6,0.6,-,6.39
2009,La Liga,Deportivo La Coruna,Iv‡n P_rez,23,M ,173,68,3(17),20,3,17,684,-,-,-,-,0.8,75.6,0.3,-,6.35
2009,La Liga,Deportivo La Coruna,Rodolfo Bodipo,32,FW ,181,80,6(9),15,6,9,508,-,1,1,-,0.5,69.3,0.5,-,6.18
2009,La Liga,Deportivo La Coruna,David A–—n,20,FW ,172,73,1(2),3,1,2,95,-,-,1,-,0.3,76.5,0.3,-,6.16
2009,La Liga,Deportivo La Coruna,çngel Lafita,25,AM(CLR)^FW ,187,73,0(1),1,0,1,26,-,-,1,-,-,70,-,-,6
2009,La Liga,Espanyol,D’dac Vil‡,20,D(L) ,184,74,11,11,11,0,990,-,-,1,-,0.1,64.1,1.8,1,7.22
2009,La Liga,Espanyol,Javi M‡rquez,23,M(C) ,179,71,12(3),15,12,3,1139,1,1,6,-,2.3,78.5,0.3,1,7.14
2009,La Liga,Espanyol,Nico Pareja,25,D(C) ,181,74,30,30,30,0,2684,-,-,9,3,0.5,73,1.6,-,7
2009,La Liga,Espanyol,V’ctor Ruiz,21,D(C) ,184,75,21(1),22,21,1,1923,2,-,5,1,0.3,71.8,0.9,2,6.97
2009,La Liga,Espanyol,Javi Chica,24,D(LR) ,175,77,27(1),28,27,1,2416,-,2,6,-,0.4,74.8,0.7,-,6.96
2009,La Liga,Espanyol,Iv‡n Pillud,23,D(R) ,178,76,6(3),9,6,3,666,-,-,1,-,0.2,67.2,0.8,-,6.96
2009,La Liga,Espanyol,David Garc’a,28,D(L) ,178,75,21,21,21,0,1822,-,2,5,-,0.2,79.1,0.9,1,6.94
2009,La Liga,Espanyol,Jos_ Callej—n,22,AM(LR)^FW ,178,73,31(5),36,31,5,2717,2,4,4,1,2,78.6,0.5,2,6.94
2009,La Liga,Espanyol,Luis Garc’a9422,28,AM(CLR) ,177,69,35(1),36,35,1,2897,3,-,10,-,1.3,75.9,0.4,3,6.89
2009,La Liga,Espanyol,Pablo Daniel Osvaldo,23,AM(CL)^FW ,182,81,17(3),20,17,3,1445,7,-,7,-,3.3,64.3,1.1,4,6.86
2009,La Liga,Espanyol,Cristian çlvarez,23,GK ,185,85,7(1),8,7,1,670,-,-,1,-,-,49.7,0.3,-,6.85
2009,La Liga,Espanyol,Joan Verdœ,26,M(C) ,178,71,31(3),34,31,3,2616,4,1,2,-,1,82.7,0.4,-,6.8
2009,La Liga,Espanyol,Mois_s Hurtado,28,DM(C) ,185,84,30(1),31,30,1,2562,-,-,9,-,0.6,76.9,1.5,-,6.76
2009,La Liga,Espanyol,Carlos Kameni,25,GK ,186,86,31,31,31,0,2790,-,-,1,1,-,57.3,0.1,2,6.76
2009,La Liga,Espanyol,Facundo Roncaglia,22,D(CR) ,179,76,15(6),21,15,6,1476,-,-,8,2,0.2,70.5,0.9,1,6.73
2009,La Liga,Espanyol,Juan Forl’n,21,D(C)^DM(C) ,180,77,23(1),24,23,1,2093,2,-,11,1,0.5,75.4,1,1,6.63
2009,La Liga,Espanyol,Fernando Marqu_s,24,AM(LR) ,178,70,10(11),21,10,11,925,1,5,2,-,0.6,71.9,0.2,-,6.6
2009,La Liga,Espanyol,Raœl Baena,20,DM(C) ,179,73,11(8),19,11,8,998,-,-,6,-,0.6,80.2,0.8,-,6.58
2009,La Liga,Espanyol,Iv‡n Alonso,30,AM(C)^FW ,180,77,19(15),34,19,15,1715,5,-,7,-,1.8,64.9,1.6,1,6.51
2009,La Liga,Espanyol,Shunsuke Nakamura,31,M ,178,69,6(7),13,6,7,570,-,1,2,-,0.8,89.6,0.1,-,6.41
2009,La Liga,Espanyol,Coro,26,AM(CLR)^FW ,175,70,11(12),23,11,12,1058,1,1,1,-,0.6,77.8,0.2,-,6.35
2009,La Liga,Espanyol,Jordi Amat,17,D(C) ,184,78,4(2),6,4,2,384,-,-,1,-,-,65.9,0.2,-,6.32
2009,La Liga,Espanyol,Ben Sahar,20,AM(L)^FW ,180,72,5(17),22,5,17,608,1,-,-,-,0.8,77.6,0.4,-,6.23
2009,La Liga,Espanyol,Azrack,21,M ,181,72,0(2),2,0,2,56,-,-,-,-,-,90,-,-,6.21
2009,La Liga,Espanyol,Iv‡n De la Pe–a,33,M ,168,71,0(4),4,0,4,157,-,-,2,-,0.3,76.1,-,-,6.15
2009,La Liga,Espanyol,Javi L—pez80957,23,D(R)^DM(C) ,180,76,0(1),1,0,1,6,-,-,-,-,-,100,-,-,6.12
2009,La Liga,Espanyol,Raœl Tamudo,32,FW ,180,74,4(2),6,4,2,381,-,-,1,-,1,79.4,-,-,6.08
2009,La Liga,Espanyol,Marc Pedraza,22,M ,183,74,0(1),1,0,1,1,-,-,-,-,-,100,-,-,6
2009,La Liga,Osasuna,Roberto34614,30,GK ,180,80,2,2,2,0,180,-,-,-,-,-,41.7,-,-,7.17
2009,La Liga,Osasuna,Walter Pandiani,33,FW ,185,75,28(1),29,28,1,2452,11,1,4,1,2.3,62,3.9,5,7.16
2009,La Liga,Osasuna,Sergio14099,32,D(C) ,191,81,24,24,24,0,2113,-,1,1,2,0.3,64.6,2.4,2,7.06
2009,La Liga,Osasuna,C_sar Azpilicueta,20,D(LR) ,178,75,33,33,33,0,2970,-,1,7,-,0.2,62.6,0.5,3,7.04
2009,La Liga,Osasuna,Roversio,25,D(C) ,187,70,3,3,3,0,251,-,-,-,-,-,63.6,2,-,7.03
2009,La Liga,Osasuna,Javad Nekounam,29,DM(C) ,186,78,31,31,31,0,2665,3,-,4,2,1.6,74.7,1,1,6.96
2009,La Liga,Osasuna,Miguel Fla–o,25,D(C) ,177,72,31(1),32,31,1,2807,1,1,5,1,0.5,70,1.6,1,6.92
2009,La Liga,Osasuna,Javier Camu–as,29,AM(CLR)^FW ,173,71,34(2),36,34,2,3049,3,7,4,-,1.5,74.6,0.1,2,6.88
2009,La Liga,Osasuna,Nacho Monreal,23,D(L) ,178,72,31,31,31,0,2790,1,1,6,1,0.3,71.8,1.4,-,6.86
2009,La Liga,Osasuna,Ion Echaide,21,D ,179,77,2,2,2,0,168,-,-,1,-,-,68.9,1,-,6.83
2009,La Liga,Osasuna,Francisco Pu–al,34,DM(C) ,179,73,27(6),33,27,6,2468,-,3,11,-,0.3,71.5,0.4,-,6.8
2009,La Liga,Osasuna,Juanfran10332,24,D(R)^M(R) ,180,72,32(1),33,32,1,2655,4,3,5,-,1.1,73.7,0.3,1,6.75
2009,La Liga,Osasuna,Aranda,29,AM(C)^FW ,186,82,28(1),29,28,1,2157,5,6,10,-,1.9,70.9,0.5,-,6.74
2009,La Liga,Osasuna,Oier,23,D(LR)^M(C) ,178,72,8(3),11,8,3,735,-,-,2,-,0.3,65.1,0.3,-,6.72
2009,La Liga,Osasuna,Ricardo,37,GK ,187,88,36,36,36,0,3240,-,-,4,-,-,39.8,0.1,-,6.68
2009,La Liga,Osasuna,Josetxo,32,D(C) ,185,79,18(1),19,18,1,1665,-,-,7,-,0.2,67.6,1.8,-,6.65
2009,La Liga,Osasuna,Krisztian Vad—cz,24,M(C) ,188,83,11(9),20,11,9,1043,4,-,1,-,1,70.5,0.6,-,6.6
2009,La Liga,Osasuna,Masoud Shojaei,25,AM(CLR) ,184,73,18(18),36,18,18,1684,2,1,4,-,1,70.1,0.6,1,6.52
2009,La Liga,Osasuna,Rœper,22,DM(C) ,182,77,11(16),27,11,16,1153,-,1,1,2,0.7,76.4,0.7,-,6.34
2009,La Liga,Osasuna,Dady,28,FW ,190,84,4(6),10,4,6,347,1,1,1,-,0.7,56.6,0.7,-,6.3
2009,La Liga,Osasuna,Jokin Esparza,21,M ,177,68,0(5),5,0,5,85,-,-,-,-,0.8,93.8,0.2,-,6.26
2009,La Liga,Osasuna,Javier Calleja,31,AM(L) ,171,70,6(16),22,6,16,678,-,1,3,-,0.4,71,0.2,-,6.19
2009,La Liga,Osasuna,Anaut Jorge Galan,20,FW ,173,72,0(20),20,0,20,357,1,-,-,-,0.5,73.5,-,-,6.13
2009,La Liga,Osasuna,Javier Portillo,27,FW ,180,70,0(2),2,0,2,39,-,-,-,-,0.5,70,-,-,6.06
2009,La Liga,Osasuna,Alan Bar—,24,D ,180,79,0(1),1,0,1,1,-,-,-,-,-,-,-,-,6
2009,La Liga,Almeria,Hern‡n Pellerano,25,D(C) ,183,74,17(2),19,17,2,1546,-,-,3,-,0.2,78.1,1.1,1,7.22
2009,La Liga,Almeria,Diego Alves,24,GK ,188,83,37,37,37,0,3330,-,-,3,1,-,60,-,3,7.19
2009,La Liga,Almeria,Guilherme Santos,-5,D(L) ,173,69,11(4),15,11,4,1018,1,-,1,1,0.5,78.2,0.3,2,7.09
2009,La Liga,Almeria,Modeste MÕBami,27,DM(C) ,180,80,28,28,28,0,2405,-,-,7,-,0.1,79,1.4,-,7.06
2009,La Liga,Almeria,Fernando Soriano,30,M(C) ,189,81,33(2),35,33,2,2901,7,2,13,-,1.8,74.5,1.1,1,7.02
2009,La Liga,Almeria,Albert Crusat,27,M(L) ,165,65,31(2),33,31,2,2656,7,4,12,-,1.2,74.4,-,1,7
2009,La Liga,Almeria,Santiago Acasiete,31,D(C) ,182,78,31,31,31,0,2741,-,1,7,-,0.2,79.6,1.1,1,6.97
2009,La Liga,Almeria,Hern‡n Bernardello,23,DM(C) ,171,77,35,35,35,0,3050,-,3,10,-,1.1,77.2,0.3,2,6.95
2009,La Liga,Almeria,Kalu Uche,26,AM(CR)^FW ,179,79,21(7),28,21,7,2037,9,2,1,-,2.8,68.5,1.8,2,6.93
2009,La Liga,Almeria,Pablo Piatti,20,AM(CLR)^FW ,163,63,28(7),35,28,7,2527,7,4,5,1,1.8,80.1,0.2,2,6.93
2009,La Liga,Almeria,Domingo Cisma,27,D(L) ,184,78,29(4),33,29,4,2595,3,1,9,-,0.8,70.4,0.5,2,6.91
2009,La Liga,Almeria,M’chel Macedo,19,D(R) ,176,70,28,28,28,0,2390,1,2,3,-,0.4,76.3,0.6,1,6.91
2009,La Liga,Almeria,Chico,22,D(CR) ,187,77,27,27,27,0,2430,-,-,6,2,0.7,71.2,1.5,1,6.91
2009,La Liga,Almeria,Leonardo Borzani,27,M ,177,76,2(1),3,2,1,181,-,-,1,-,0.3,90.2,-,-,6.75
2009,La Liga,Almeria,Corona,28,M(CR) ,175,69,13(9),22,13,9,1226,1,2,3,-,1,76.7,0.2,-,6.67
2009,La Liga,Almeria,Juanma Ortiz,27,D(LR)^M(R) ,179,70,24(11),35,24,11,2220,2,4,8,2,0.4,68.5,0.2,1,6.55
2009,La Liga,Almeria,Esteban,34,GK ,179,75,1(1),2,1,1,116,-,-,-,-,-,73.7,-,-,6.47
2009,La Liga,Almeria,Fabi‡n Vargas,29,M(C) ,177,72,6(4),10,6,4,465,-,-,1,-,0.4,86.1,-,-,6.44
2009,La Liga,Almeria,Miguel çngel Nieto,23,M ,185,77,3(11),14,3,11,406,-,-,1,-,0.4,67,-,-,6.43
2009,La Liga,Almeria,Henok Goitom,25,FW ,190,84,11(10),21,11,10,1044,1,1,1,-,1.1,73.9,0.8,-,6.37
2009,La Liga,Almeria,Ortiz Bernal,32,M ,172,68,0(17),17,0,17,213,1,2,1,-,0.5,65.8,0.1,-,6.33
2009,La Liga,Almeria,çlex Quillo,23,M ,182,72,0(1),1,0,1,16,-,-,-,-,1,71.4,-,-,6.26
2009,La Liga,Almeria,David Rodr’guez,23,FW ,177,72,2(7),9,2,7,219,1,-,-,-,0.9,65,0.2,-,6.21
2009,La Liga,Almeria,Esteban Solari,29,FW ,188,84,0(2),2,0,2,14,-,-,-,-,-,100,-,-,6.09
2009,La Liga,Zaragoza,Jir’ Jarosik,32,D(C) ,195,89,20,20,20,0,1800,2,1,6,-,0.6,81.7,1.5,1,7.27
2009,La Liga,Zaragoza,Roberto19442,23,GK ,192,76,15,15,15,0,1350,-,-,3,-,-,40.5,-,1,7.23
2009,La Liga,Zaragoza,Leonardo Ponzio,27,D(LR)^DM(C) ,178,75,34,34,34,0,3008,1,1,15,1,1.3,70.1,0.8,3,7.13
2009,La Liga,Zaragoza,Gabi,26,DM(C) ,180,74,29(3),32,29,3,2513,1,4,9,-,1.1,77.8,0.5,1,6.96
2009,La Liga,Zaragoza,Humberto Suazo,28,FW ,171,72,17,17,17,0,1391,6,3,2,-,1.6,78.4,0.1,1,6.95
2009,La Liga,Zaragoza,Francisco Pav—n,29,D(C) ,188,83,11,11,11,0,963,2,1,-,-,0.7,85.2,2.2,-,6.92
2009,La Liga,Zaragoza,Eliseu,26,D(L)^M(LR) ,175,75,19(2),21,19,2,1559,2,-,5,-,1.9,73.4,0.6,-,6.89
2009,La Liga,Zaragoza,Ander Herrera,20,M(CLR) ,182,70,23(7),30,23,7,2256,2,-,9,1,1.1,76.7,0.8,2,6.88
2009,La Liga,Zaragoza,Rub_n Pulido,30,D(CR) ,189,80,20(2),22,20,2,1690,2,1,6,-,0.4,66,0.8,-,6.86
2009,La Liga,Zaragoza,Pablo Amo,31,D(C) ,186,76,7(2),9,7,2,704,-,-,1,-,0.3,74.7,1.7,-,6.84
2009,La Liga,Zaragoza,Carlos Diogo,26,D(R) ,186,79,13(2),15,13,2,1211,2,-,10,-,0.3,75.3,1.1,-,6.83
2009,La Liga,Zaragoza,Javier Arizmendi,25,AM(R)^FW ,189,76,25(6),31,25,6,2092,5,1,5,-,2.1,68.1,1.4,1,6.8
2009,La Liga,Zaragoza,Matteo Contini,29,D(C) ,184,76,15,15,15,0,1350,1,2,7,2,0.1,76.1,0.5,1,6.78
2009,La Liga,Zaragoza,Jorge L—pez,31,AM(CLR) ,184,79,20(9),29,20,9,1788,2,4,5,-,1.8,71.8,0.7,1,6.78
2009,La Liga,Zaragoza,Juan Pablo Carrizo,25,GK ,187,87,16,16,16,0,1440,-,-,1,-,-,50.4,0.1,-,6.71
2009,La Liga,Zaragoza,Edm’lson,33,DM(C) ,186,75,14(3),17,14,3,1229,-,1,3,-,0.2,82.7,0.9,-,6.71
2009,La Liga,Zaragoza,Adri‡n Colunga,24,AM(L)^FW ,169,64,7(9),16,7,9,846,7,-,2,1,1.6,66.3,0.1,-,6.68
2009,La Liga,Zaragoza,Abel Aguilar,24,M(C) ,185,82,20(7),27,20,7,1696,4,1,9,-,1,73.4,1.4,1,6.67
2009,La Liga,Zaragoza,Raœl Goni,21,D(C) ,186,82,6,6,6,0,540,-,-,1,-,-,80.6,1.2,-,6.63
2009,La Liga,Zaragoza,Jermaine Pennant,26,AM(R) ,173,64,13(12),25,13,12,1234,-,1,2,-,0.4,77,0.2,-,6.62
2009,La Liga,Zaragoza,Ivan Obradovic,21,D(L) ,181,74,6(3),9,6,3,563,-,1,2,-,-,71.8,0.8,-,6.6
2009,La Liga,Zaragoza,çngel Lafita,25,AM(CLR)^FW ,187,73,17(7),24,17,7,1651,3,4,4,-,1.9,75.4,0.8,-,6.59
2009,La Liga,Zaragoza,Javier Paredes,27,D(CL) ,175,74,18(2),20,18,2,1528,-,-,7,1,0.3,74.8,0.8,-,6.53
2009,La Liga,Zaragoza,Javier L—pez Vallejo,34,GK ,185,77,7,7,7,0,630,-,-,-,-,-,58.1,-,-,6.53
2009,La Liga,Zaragoza,Roberto Ayala,36,D(C) ,178,76,13,13,13,0,1126,-,1,7,-,0.7,76.3,1.6,-,6.46
2009,La Liga,Zaragoza,Ikechukwu Uche,25,AM(R)^FW ,175,71,2(1),3,2,1,152,-,1,-,-,0.7,71.7,-,-,6.41
2009,La Liga,Zaragoza,Ewerthon,28,FW ,172,63,1(9),10,1,9,389,2,1,1,-,1.1,83,0.1,-,6.38
2009,La Liga,Zaragoza,Marko Babic,29,D ,186,72,7(7),14,7,7,615,-,-,1,-,0.7,69,0.3,-,6.32
2009,La Liga,Zaragoza,V’ctor Laguardia,19,D ,185,75,3,3,3,0,270,-,-,1,-,-,64.2,0.7,-,6.25
2009,La Liga,Zaragoza,Franck SongoÕo,22,M ,178,80,0(5),5,0,5,79,-,-,-,-,0.4,92.3,-,-,6.15
2009,La Liga,Zaragoza,Braulio,24,FW ,178,77,0(3),3,0,3,28,-,-,-,-,-,62.5,0.3,-,6.1
2009,La Liga,Zaragoza,Kevin Lacruz,17,M ,178,69,0(3),3,0,3,37,-,-,-,-,0.7,83.3,-,-,6.09
2009,La Liga,Zaragoza,çlex S‡nchez,20,FW ,180,74,0(3),3,0,3,43,-,-,1,-,0.3,83.3,-,-,6.05
2009,La Liga,Sporting Gijon,Diego Castro,27,AM(CLR) ,174,70,31(4),35,31,4,2775,10,2,6,-,1.5,75.2,0.1,4,7.11
2009,La Liga,Sporting Gijon,Alberto Lora,22,D(R)^M(C) ,168,67,31(1),32,31,1,2752,-,4,7,-,0.1,66.9,0.3,2,7.08
2009,La Liga,Sporting Gijon,M’chel26632,23,DM(C) ,183,72,12(1),13,12,1,1049,-,1,2,1,1,78.1,1.6,2,7.06
2009,La Liga,Sporting Gijon,Serrabasa Gerard,31,D(C) ,184,76,8,8,8,0,707,-,-,3,-,-,75.7,0.4,-,7.01
2009,La Liga,Sporting Gijon,Alberto Rivera,31,DM(C) ,170,68,34,34,34,0,3060,1,2,11,-,0.3,78.1,0.2,-,7.01
2009,La Liga,Sporting Gijon,Alberto Bot’a,20,D(C) ,187,80,26,26,26,0,2321,-,-,10,-,0.3,68.7,0.8,-,6.97
2009,La Liga,Sporting Gijon,Gregory,28,D(C) ,187,87,35,35,35,0,3150,2,-,11,1,0.7,76.4,2.2,1,6.95
2009,La Liga,Sporting Gijon,Miguel çngel de las Cuevas,23,AM(CLR) ,175,69,32(5),37,32,5,2568,8,4,2,-,1.7,78.6,0.3,4,6.84
2009,La Liga,Sporting Gijon,Jos_ çngel,20,D(L) ,182,77,10(3),13,10,3,969,-,-,3,1,0.8,65.2,0.8,1,6.81
2009,La Liga,Sporting Gijon,Roberto Canella,21,D(L) ,180,70,28,28,28,0,2478,1,1,3,-,0.1,71.9,0.6,-,6.78
2009,La Liga,Sporting Gijon,Juan Pablo,31,GK ,187,83,38,38,38,0,3420,-,-,3,-,-,50.6,-,1,6.74
2009,La Liga,Sporting Gijon,Diego Camacho,33,DM(C) ,187,82,16(7),23,16,7,1508,-,1,4,-,1.2,74.4,1,-,6.72
2009,La Liga,Sporting Gijon,Luis Mor‡n,22,AM(R) ,172,67,21(7),28,21,7,1854,4,1,1,-,0.7,72.8,0.2,1,6.7
2009,La Liga,Sporting Gijon,Sergio çlvarez,17,M(C) ,180,64,1,1,1,0,90,-,-,-,-,-,77.6,-,-,6.66
2009,La Liga,Sporting Gijon,Iv‡n Hern‡ndez,29,D(C) ,185,80,7(3),10,7,3,667,-,-,1,-,0.1,67.1,1.3,-,6.66
2009,La Liga,Sporting Gijon,David Barral,26,FW ,183,78,23(10),33,23,10,2027,4,-,10,1,2.4,69.7,1.5,-,6.65
2009,La Liga,Sporting Gijon,Cristian Portilla,21,M ,180,75,3(1),4,3,1,249,-,-,2,-,1.3,66.7,0.5,-,6.59
2009,La Liga,Sporting Gijon,Rafael Sastre,34,D(R) ,179,75,11(3),14,11,3,1013,-,-,4,-,0.3,69.1,1.2,-,6.57
2009,La Liga,Sporting Gijon,Mate Bilic,29,FW ,185,81,17(14),31,17,14,1686,5,1,1,1,1.2,58,1.8,-,6.49
2009,La Liga,Sporting Gijon,Carmelo,26,AM(CR) ,180,70,11(16),27,11,16,1067,-,1,3,-,1.1,76.8,0.1,-,6.39
2009,La Liga,Sporting Gijon,Francisco Maldonado,28,M ,179,76,6(9),15,6,9,570,-,2,2,1,0.5,78.2,0.1,-,6.38
2009,La Liga,Sporting Gijon,Milan Smiljanic,22,DM(C) ,183,81,5(1),6,5,1,389,-,-,1,-,0.3,79.4,0.2,-,6.36
2009,La Liga,Sporting Gijon,Borja Navarro,19,FW ,175,73,0(1),1,0,1,31,-,-,-,-,-,66.7,1,-,6.32
2009,La Liga,Sporting Gijon,Kike Mateo,29,M ,176,76,2(14),16,2,14,388,-,1,2,-,0.7,73.8,0.1,-,6.31
2009,La Liga,Sporting Gijon,Sergio Matabuena,30,DM(C) ,185,79,5(9),14,5,9,527,-,-,4,-,0.1,73.7,0.3,-,6.27
2009,La Liga,Sporting Gijon,Garcia Pedro,25,M ,180,74,4(1),5,4,1,339,-,-,1,-,0.2,78,0.8,-,6.17
2009,La Liga,Sporting Gijon,Borja L‡zaro,21,FW ,185,73,0(1),1,0,1,13,-,-,-,-,-,66.7,-,-,6.15
2009,La Liga,Sporting Gijon,Marcos Landeira,22,M ,182,80,1,1,1,0,90,-,-,-,-,-,67.7,-,-,6.09
2009,La Liga,Sporting Gijon,Juan Mu–iz,17,M ,177,72,0(1),1,0,1,45,-,-,-,-,-,81.8,-,-,5.93
2009,La Liga,Racing Santander,Cristian,24,D(L) ,178,78,28(1),29,28,1,2509,2,-,6,-,0.4,68.4,1.6,2,7.34
2009,La Liga,Racing Santander,Gonzalo Colsa,30,DM(C) ,185,77,28(2),30,28,2,2539,3,1,10,-,1.5,77.6,1.1,2,7.11
2009,La Liga,Racing Santander,Henrique,23,D(CR) ,187,84,21(1),22,21,1,1921,1,-,5,-,0.3,76.8,1.3,-,7.09
2009,La Liga,Racing Santander,Osmar Barba,21,D(C) ,192,84,1,1,1,0,90,-,-,-,-,-,75,3,-,6.97
2009,La Liga,Racing Santander,Fabio Coltorti,28,GK ,197,95,22(1),23,22,1,1999,-,-,2,-,-,45.2,0.1,1,6.89
2009,La Liga,Racing Santander,Mehdi Lacen,25,M(C) ,176,70,28(5),33,28,5,2554,3,2,4,-,0.7,77.3,1,1,6.89
2009,La Liga,Racing Santander,Pedro Munitis,34,AM(CLR)^FW ,167,70,27(2),29,27,2,2215,-,8,6,-,1,74.8,0.7,1,6.88
2009,La Liga,Racing Santander,Pape Diop,23,DM(C) ,180,73,21(2),23,21,2,1842,1,1,6,-,0.9,73.6,1.7,-,6.87
2009,La Liga,Racing Santander,Mohammed Tchit_,25,FW ,176,69,28(1),29,28,1,2185,11,1,5,1,2,63.4,2,4,6.83
2009,La Liga,Racing Santander,Marc Torrej—n,23,D(C) ,187,87,27,27,27,0,2402,-,-,4,-,0.1,80.5,0.7,1,6.82
2009,La Liga,Racing Santander,Manuel Arana,24,AM(R) ,175,73,17(14),31,17,14,1754,4,3,4,-,1.4,62.9,0.6,-,6.8
2009,La Liga,Racing Santander,Sergio Canales,18,AM(CLR) ,179,65,19(7),26,19,7,1657,6,4,2,-,2,75.9,0.2,3,6.79
2009,La Liga,Racing Santander,Jos_ çngel Crespo,22,D(LR)^M(R) ,183,72,13,13,13,0,1134,-,2,5,1,-,67.4,1.2,-,6.7
2009,La Liga,Racing Santander,Oriol,28,D(C) ,183,77,15(4),19,15,4,1450,-,-,4,2,0.1,73,0.7,1,6.69
2009,La Liga,Racing Santander,To–o,29,GK ,182,81,16,16,16,0,1422,-,-,-,-,-,48,-,-,6.69
2009,La Liga,Racing Santander,Pablo Pinillos,35,D(R) ,173,71,22(1),23,22,1,1926,-,-,8,-,0.1,73.6,0.8,-,6.64
2009,La Liga,Racing Santander,Nasief Morris,28,D(CR) ,179,71,12,12,12,0,1022,1,-,5,1,0.5,74.7,1.2,-,6.57
2009,La Liga,Racing Santander,Iv‡n Bolado,20,AM(C) ,178,69,3(9),12,3,9,415,2,2,2,-,0.9,80.5,0.3,-,6.55
2009,La Liga,Racing Santander,îscar Serrano,28,AM(L) ,172,73,27(6),33,27,6,2208,3,3,7,-,1,71.7,0.2,-,6.49
2009,La Liga,Racing Santander,Toni Moral,28,AM(L) ,177,70,10(8),18,10,8,819,1,-,4,-,0.9,76.3,0.2,-,6.49
2009,La Liga,Racing Santander,Laszlo Sepsi,22,D(L) ,179,75,4(1),5,4,1,379,-,-,-,-,-,64.2,0.8,-,6.48
2009,La Liga,Racing Santander,Alexandre Geijo,27,FW ,184,80,8(11),19,8,11,827,1,2,1,-,1.1,69.3,0.5,-,6.34
2009,La Liga,Racing Santander,Luis Garc’a4188,31,AM(C) ,176,74,4(11),15,4,11,574,-,1,2,-,0.7,70.2,0.4,-,6.33
2009,La Liga,Racing Santander,Xisco,23,FW ,188,85,7(16),23,7,16,934,3,1,6,-,0.6,68.6,0.9,-,6.33
2009,La Liga,Racing Santander,Morat—n,30,D(C) ,186,78,10(1),11,10,1,874,-,-,2,2,0.1,74.1,0.5,-,6.27
2009,La Liga,Racing Santander,Juanjo,24,FW ,188,80,0(1),1,0,1,31,-,-,-,-,1,75,-,-,6.25
2009,La Liga,Racing Santander,Mario Ortiz,20,M ,178,65,0(2),2,0,2,10,-,-,-,-,-,60,-,-,6.1
2009,La Liga,Racing Santander,Luisma,20,M ,179,60,0(1),1,0,1,19,-,-,-,-,-,85.7,-,-,6.06
2009,La Liga,Racing Santander,Edu Bedia,20,AM(C) ,184,74,0(5),5,0,5,69,-,-,-,-,0.2,83.3,0.2,-,6.05
2009,La Liga,Malaga,Duda,29,M(CLR) ,175,71,33(1),34,33,1,2922,8,7,8,2,2,63.8,0.5,6,7.56
2009,La Liga,Malaga,Weligton,30,D(C)^DM(C) ,186,71,20(1),21,20,1,1754,3,-,5,1,0.5,74.8,1.3,3,7.13
2009,La Liga,Malaga,Ivan Gonzalez,21,D(CL) ,183,78,22(1),23,22,1,2034,1,-,10,1,0.4,68.7,1.6,1,7.01
2009,La Liga,Malaga,H_lder Rosario,29,D(C) ,180,79,3,3,3,0,218,-,-,1,-,-,59.3,1.7,-,6.92
2009,La Liga,Malaga,Patrick Mtiliga,28,D(CL) ,171,72,24,24,24,0,2029,-,-,7,1,0.5,77.8,0.6,-,6.87
2009,La Liga,Malaga,Felipe Caicedo,21,AM(L)^FW ,183,84,15(3),18,15,3,1151,4,2,7,-,1.3,72.8,1,-,6.84
2009,La Liga,Malaga,Javi L—pez81722,21,AM(R) ,180,72,9(2),11,9,2,680,2,1,1,-,0.9,59.2,0.5,1,6.83
2009,La Liga,Malaga,Jesœs G‡mez,24,D(R) ,182,77,32,32,32,0,2856,-,2,14,1,0.4,67.6,0.9,1,6.81
2009,La Liga,Malaga,Manolo Gaspar,28,D(R) ,173,71,13(2),15,13,2,1243,-,1,3,-,0.2,69.5,0.7,-,6.79
2009,La Liga,Malaga,Milan Stepanov,26,D(CL) ,188,85,12,12,12,0,964,-,1,4,1,-,75.1,1.1,-,6.78
2009,La Liga,Malaga,Manu Torres,20,D(CL) ,186,76,15(2),17,15,2,1324,1,1,5,-,0.5,72.3,0.3,-,6.74
